x,y1,y2,y3,y4,y5
3180.06484,0.257,0.253,0.2503,0.2493,0.2483
3186.09378,0.248,0.2473,0.247,0.2457,0.2443
3192.12272,0.244,0.2433,0.2417,0.2383,0.2357
3198.15166,0.2337,0.2317,0.2283,0.227,0.2263
3204.1806,0.226,0.2247,0.2233,0.221,0.22
3210.20954,0.2193,0.2183,0.218,0.2173,0.2157
3216.23848,0.2143,0.2133,0.2117,0.2103,0.21
3222.26742,0.2087,0.208,0.2073,0.2063,0.2047
3228.29636,0.204,0.204,0.202,0.201,0.2003
3234.3253,0.2,0.2,0.1987,0.1967,0.1953
3240.35424,0.195,0.1937,0.193,0.1923,0.1907
3246.38318,0.19,0.19,0.1893,0.189,0.1883
3252.41212,0.188,0.188,0.188,0.188,0.1873
3258.44106,0.187,0.185,0.184,0.1833,0.183
3264.47,0.183,0.1823,0.182,0.182,0.1807
3270.49894,0.18,0.18,0.18,0.18,0.1787
3276.52788,0.178,0.1773,0.1763,0.1753,0.175
3282.55682,0.175,0.175,0.175,0.175,0.175
3288.58576,0.175,0.1743,0.174,0.174,0.174
3294.6147,0.1733,0.173,0.173,0.173,0.1717
3300.64364,0.171,0.171,0.171,0.171,0.171
3306.67258,0.171,0.171,0.171,0.171,0.171
3312.70152,0.171,0.171,0.171,0.1703,0.17
3318.73046,0.17,0.17,0.17,0.17,0.17
3324.7594,0.17,0.17,0.17,0.17,0.17
3330.78834,0.17,0.17,0.17,0.17,0.17
3336.81728,0.17,0.17,0.17,0.17,0.17
3342.84622,0.17,0.17,0.17,0.17,0.17
3348.87516,0.17,0.17,0.17,0.1707,0.171
3354.9041,0.171,0.171,0.171,0.171,0.171
3360.93304,0.171,0.171,0.171,0.171,0.171
3366.96198,0.1723,0.173,0.173,0.1737,0.174
3372.99092,0.174,0.174,0.174,0.174,0.1747
3379.01986,0.175,0.1757,0.1767,0.177,0.177
3385.0488,0.177,0.177,0.177,0.1777,0.1793
3391.07774,0.1813,0.182,0.1827,0.183,0.183
3397.10668,0.1837,0.184,0.184,0.1853,0.1867
3403.13562,0.1883,0.1897,0.19,0.19,0.1913
3409.16456,0.192,0.1927,0.1923,0.1927,0.193
3415.1935,0.1937,0.194,0.194,0.1947,0.1957
3421.22244,0.1973,0.1987,0.199,0.199,0.2003
3427.25138,0.201,0.2017,0.202,0.204,0.205
3433.28032,0.2063,0.2077,0.2093,0.21,0.2107
3439.30926,0.211,0.213,0.216,0.2177,0.2187
3445.3382,0.2197,0.2207,0.2223,0.2243,0.2257
3451.36714,0.228,0.2297,0.2307,0.2317,0.234
3457.39608,0.2363,0.237,0.2377,0.2387,0.2403
3463.42502,0.241,0.2417,0.242,0.2427,0.2463
3469.45396,0.2487,0.249,0.251,0.2553,0.259
3475.4829,0.2607,0.2617,0.2627,0.2637,0.2653
3481.51184,0.27,0.2747,0.2773,0.2793,0.2807
3487.54078,0.2817,0.284,0.287,0.29,0.2936
3493.56972,0.2983,0.302,0.3037,0.3053,0.3067
3499.59866,0.3123,0.3163,0.3197,0.3243,0.328
3505.6276,0.331,0.3347,0.3373,0.34,0.343
3511.65654,0.346,0.351,0.3543,0.3576,0.3616
3517.68548,0.365,0.3693,0.3737,0.3777,0.3803
3523.71442,0.3843,0.3887,0.3953,0.3993,0.4027
3529.74336,0.4053,0.408,0.4137,0.4187,0.424
3535.7723,0.4366,0.4447,0.446,0.4493,0.4536
3541.80124,0.4583,0.464,0.4693,0.4757,0.4827
3547.83018,0.4877,0.4903,0.495,0.4997,0.5063
3553.85912,0.513,0.5157,0.522,0.529,0.5363
3559.88806,0.5437,0.55,0.5566,0.561,0.5627
3565.917,0.565,0.5727,0.5793,0.5857,0.5893
3571.94594,0.5933,0.5957,0.602,0.6103,0.6183
3577.97488,0.6217,0.6247,0.6273,0.63,0.6317
3584.00382,0.6347,0.642,0.6463,0.649,0.652
3590.03276,0.657,0.6643,0.6697,0.6743,0.6793
3596.0617,0.6843,0.6887,0.694,0.6987,0.7013
3602.09064,0.7053,0.707,0.7097,0.713,0.7167
3608.11958,0.72,0.7243,0.728,0.7317,0.735
3614.14852,0.7367,0.737,0.7403,0.744,0.7483
3620.17746,0.7507,0.753,0.7547,0.755,0.7563
3626.2064,0.7577,0.7593,0.762,0.765,0.7667
3632.23534,0.767,0.767,0.7677,0.7687,0.7697
3638.26428,0.7733,0.777,0.7793,0.7813,0.784
3644.29322,0.7857,0.7867,0.787,0.7883,0.791
3650.32216,0.7953,0.7977,0.7987,0.799,0.803
3656.3511,0.8063,0.8103,0.8147,0.8173,0.8187
3662.38004,0.821,0.822,0.8227,0.823,0.8237
3668.40898,0.824,0.824,0.824,0.824,0.824
3674.43792,0.824,0.824,0.824,0.824,0.824
3680.46686,0.824,0.824,0.824,0.824,0.824
3686.4958,0.824,0.824,0.824,0.824,0.8247
3692.52474,0.8257,0.8273,0.832,0.8367,0.8413
3698.55368,0.845,0.8473,0.852,0.856,0.859
3704.58262,0.8607,0.8623,0.8643,0.865,0.8657
3710.61156,0.8673,0.8687,0.8703,0.871,0.871
3716.6405,0.871,0.8717,0.872,0.872,0.8727
3722.66944,0.873,0.873,0.873,0.8737,0.874
3728.69838,0.874,0.8747,0.875,0.875,0.875
3734.72732,0.875,0.875,0.875,0.875,0.875
3740.75626,0.875,0.875,0.875,0.875,0.875
3746.7852,0.875,0.875,0.875,0.875,0.875
3752.81414,0.875,0.875,0.875,0.875,0.875
3758.84308,0.875,0.875,0.8763,0.8777,0.8787
3764.87202,0.879,0.879,0.879,0.879,0.879
3770.90096,0.879,0.879,0.879,0.879,0.879
3776.9299,0.879,0.879,0.879,0.879,0.879
3782.95884,0.879,0.8797,0.88,0.88,0.88
3788.98778,0.88,0.8807,0.881,0.881,0.881
3795.01672,0.881,0.881,0.881,0.881,0.881
3801.04566,0.881,0.881,0.881,0.881,0.881
3807.0746,0.881,0.881,0.881,0.881,0.881
3813.10354,0.881,0.881,0.881,0.881,0.881
